P,P,C,1B,2B,3B,SS,OF,OF,OF,OF
Eduardo Rodriguez (18268409),Julio Urias (18268397),Martin Maldonado (18268967),Shohei Ohtani (18268424),Jace Peterson (18268615),Eugenio Suarez (18268542),Ramon Urias (18268738),Yordan Alvarez (18268452),Joey Gallo (18268556),Brian Goodwin (18268627)
Sonny Gray (18268408),Kyle Gibson (18268406),Mike Zunino (18268573),Shohei Ohtani (18268424),Jace Peterson (18268615),Austin Riley (18268511),Ramon Urias (18268738),Brian Goodwin (18268627),Joey Gallo (18268556),J.D. Martinez (18268465)
Lance Lynn (18268395),Zac Gallen (18268400),Jake Rogers (18268695),Shohei Ohtani (18268424),Ozzie Albies (18268433),Jordy Mercer (18268795),Ramon Urias (18268738),Jace Peterson (18268615),Joey Gallo (18268556),Brian Goodwin (18268627)
Julio Urias (18268397),Jordan Montgomery (18268410),Eric Haase (18268578),Shohei Ohtani (18268424),Jace Peterson (18268615),Rafael Devers (18268469),Jorge Polanco (18268518),Dylan Carlson (18268553),Joey Gallo (18268556),Brian Goodwin (18268627)
Julio Urias (18268397),Eduardo Rodriguez (18268409),Christian Vazquez (18268600),Shohei Ohtani (18268424),Jace Peterson (18268615),Jeimer Candelario (18268597),Carlos Correa (18268455),Joey Gallo (18268556),Alex Kirilloff (18268554),Brian Goodwin (18268627)
Eduardo Rodriguez (18268409),Zac Gallen (18268400),Martin Maldonado (18268967),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Ramirez (18268454),Ramon Urias (18268738),Michael Brantley (18268540),Joey Gallo (18268556),Brian Goodwin (18268627)
Julio Urias (18268397),Lance Lynn (18268395),Austin Hedges (18268797),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Ramirez (18268454),Elvis Andrus (18268713),Cedric Mullins (18268523),Joey Gallo (18268556),Brian Goodwin (18268627)
Alex Wood (18268401),Eduardo Rodriguez (18268409),Tucker Barnhart (18268516),Shohei Ohtani (18268424),Jace Peterson (18268615),Yandy Diaz (18268632),Ramon Urias (18268738),Kyle Schwarber (18268437),Joey Gallo (18268556),Brian Goodwin (18268627)
Max Scherzer (18268394),Sonny Gray (18268408),Riley Adams (18268781),Shohei Ohtani (18268424),Jace Peterson (18268615),Kyle Seager (18268558),Miguel Rojas (18268649),Joey Gallo (18268556),Randy Arozarena (18268520),Brian Goodwin (18268627)
Lance Lynn (18268395),Max Scherzer (18268394),Yermin Mercedes (18268588),Bobby Dalbec (18268709),Jace Peterson (18268615),Jonathan Villar (18268861),Ramon Urias (18268738),Shohei Ohtani (18268424),Joey Gallo (18268556),Brian Goodwin (18268627)
Max Scherzer (18268394),Sonny Gray (18268408),Yermin Mercedes (18268588),Shohei Ohtani (18268424),Jace Peterson (18268615),Asdrubal Cabrera (18268734),Amed Rosario (18268606),Kyle Schwarber (18268437),Joey Gallo (18268556),Brian Goodwin (18268627)
Sonny Gray (18268408),Max Scherzer (18268394),Jake Rogers (18268695),Miguel Cabrera (18268710),Jace Peterson (18268615),Harold Castro (18268718),Bo Bichette (18268442),Shohei Ohtani (18268424),Joey Gallo (18268556),Brian Goodwin (18268627)
Max Scherzer (18268394),Jordan Montgomery (18268410),Jake Rogers (18268695),Shohei Ohtani (18268424),Jace Peterson (18268615),Andy Ibanez (18268805),Francisco Lindor (18268478),Brian Goodwin (18268627),Kyle Schwarber (18268437),Joey Gallo (18268556)
Max Scherzer (18268394),Eduardo Rodriguez (18268409),James McCann (18268569),Bobby Dalbec (18268709),Jace Peterson (18268615),Harold Castro (18268718),Ramon Urias (18268738),Shohei Ohtani (18268424),Joey Gallo (18268556),Brian Goodwin (18268627)
Max Scherzer (18268394),Julio Urias (18268397),Mike Zunino (18268573),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Ramirez (18268454),Nicky Lopez (18268746),Brian Goodwin (18268627),Joey Gallo (18268556),Nomar Mazara (18268798)
Pablo Lopez (18269419),Zac Gallen (18268400),Riley Adams (18268781),Shohei Ohtani (18268424),Jace Peterson (18268615),Rafael Devers (18268469),Willy Adames (18268490),Tony Kemp (18268639),Brian Goodwin (18268627),Joey Gallo (18268556)
Max Scherzer (18268394),Sonny Gray (18268408),Mike Zunino (18268573),Alex Kirilloff (18268554),Jace Peterson (18268615),Ernie Clement (18268810),Bo Bichette (18268442),Brian Goodwin (18268627),Shohei Ohtani (18268424),Joey Gallo (18268556)
Max Scherzer (18268394),Julio Urias (18268397),Riley Adams (18268781),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Peraza (18268617),Luis Garcia (18268899),Joey Gallo (18268556),Jesse Winker (18268460),Brian Goodwin (18268627)
Julio Urias (18268397),Max Scherzer (18268394),Riley Adams (18268781),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Peraza (18268617),Luis Garcia (18268899),Jesse Winker (18268460),Brian Goodwin (18268627),Joey Gallo (18268556)
Julio Urias (18268397),Max Scherzer (18268394),Jake Rogers (18268695),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Peraza (18268617),Ramon Urias (18268738),Manuel Margot (18268636),Brian Goodwin (18268627),Joey Gallo (18268556)
Taijuan Walker (18268404),Lance Lynn (18268395),Riley Adams (18268781),Jared Walsh (18268468),Jace Peterson (18268615),Ryan McMahon (18268466),Ramon Urias (18268738),Kyle Schwarber (18268437),Brian Goodwin (18268627),Joey Gallo (18268556)
Pablo Lopez (18269419),Max Scherzer (18268394),Mike Zunino (18268573),Alex Kirilloff (18268554),Jace Peterson (18268615),Ernie Clement (18268810),Ramon Urias (18268738),Brian Goodwin (18268627),Joey Gallo (18268556),Shohei Ohtani (18268424)
Jordan Montgomery (18268410),Lance Lynn (18268395),Pedro Severino (18268720),Bobby Bradley (18268530),Jace Peterson (18268615),Rafael Devers (18268469),Brendan Rodgers (18268484),Brian Goodwin (18268627),Joey Gallo (18268556),Kyle Schwarber (18268437)
Jordan Montgomery (18268410),Lance Lynn (18268395),Austin Hedges (18268797),Shohei Ohtani (18268424),Jace Peterson (18268615),Jeimer Candelario (18268597),Javier Baez (18268515),Brian Goodwin (18268627),Kyle Schwarber (18268437),Joey Gallo (18268556)
Max Scherzer (18268394),Zac Gallen (18268400),Jorge Alfaro (18268712),Shohei Ohtani (18268424),Jace Peterson (18268615),Patrick Wisdom (18268536),Harold Castro (18268718),Joey Gallo (18268556),Starling Marte (18268521),Brian Goodwin (18268627)
Julio Urias (18268397),Lance Lynn (18268395),Austin Hedges (18268797),Shohei Ohtani (18268424),Jace Peterson (18268615),Luis Arraez (18268564),Xander Bogaerts (18268470),Joey Gallo (18268556),Hunter Renfroe (18268610),Brian Goodwin (18268627)
Max Scherzer (18268394),Eduardo Rodriguez (18268409),Yermin Mercedes (18268588),Shohei Ohtani (18268424),Dylan Moore (18268730),Matt Chapman (18268439),Harold Castro (18268718),Brian Goodwin (18268627),Joey Gallo (18268556),Jace Peterson (18268615)
Max Scherzer (18268394),Lance Lynn (18268395),Yermin Mercedes (18268588),Miguel Cabrera (18268710),Jace Peterson (18268615),Starlin Castro (18268767),Ramon Urias (18268738),Shohei Ohtani (18268424),Joey Gallo (18268556),Brian Goodwin (18268627)
Julio Urias (18268397),Max Scherzer (18268394),Austin Hedges (18268797),Shohei Ohtani (18268424),Jace Peterson (18268615),Brock Holt (18268703),Ramon Urias (18268738),Brian Goodwin (18268627),Joey Gallo (18268556),George Springer (18268510)
Eduardo Rodriguez (18268409),Max Scherzer (18268394),Michael Perez (18268770),Shohei Ohtani (18268424),Ozzie Albies (18268433),Jose Peraza (18268617),Harold Castro (18268718),Jace Peterson (18268615),Brian Goodwin (18268627),Joey Gallo (18268556)
Max Scherzer (18268394),Jordan Montgomery (18268410),Mike Zunino (18268573),Miguel Cabrera (18268710),Jace Peterson (18268615),Ke'Bryan Hayes (18268500),Brendan Rodgers (18268484),Brian Goodwin (18268627),Kyle Schwarber (18268437),Joey Gallo (18268556)
Julio Urias (18268397),Zac Gallen (18268400),Jorge Alfaro (18268712),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Ramirez (18268454),J.P. Crawford (18268629),Joey Gallo (18268556),Brian Goodwin (18268627),Myles Straw (18268684)
Max Scherzer (18268394),Taijuan Walker (18268404),Martin Maldonado (18268967),Shohei Ohtani (18268424),Dylan Moore (18268730),Harold Castro (18268718),Ramon Urias (18268738),Brian Goodwin (18268627),Joey Gallo (18268556),Jace Peterson (18268615)
Zac Gallen (18268400),Julio Urias (18268397),Jake Rogers (18268695),Shohei Ohtani (18268424),Willi Castro (18268768),Jose Ramirez (18268454),Ramon Urias (18268738),Brian Goodwin (18268627),Joey Gallo (18268556),Jace Peterson (18268615)
Taijuan Walker (18268404),Eduardo Rodriguez (18268409),Riley Adams (18268781),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Ramirez (18268454),Javier Baez (18268515),Joey Gallo (18268556),Hunter Renfroe (18268610),Brian Goodwin (18268627)
Jordan Montgomery (18268410),Julio Urias (18268397),Omar Narvaez (18268486),Shohei Ohtani (18268424),Jace Peterson (18268615),Jose Ramirez (18268454),Ramon Urias (18268738),Joey Gallo (18268556),Luis Arraez (18268564),Brian Goodwin (18268627)
Pablo Lopez (18269419),Sonny Gray (18268408),Riley Adams (18268781),Shohei Ohtani (18268424),Jace Peterson (18268615),Eduardo Escobar (18268476),Bo Bichette (18268442),Joey Gallo (18268556),Brian Goodwin (18268627),Adolis Garcia (18268532)
Eduardo Rodriguez (18268409),Julio Urias (18268397),Tucker Barnhart (18268516),Shohei Ohtani (18268424),Jace Peterson (18268615),Austin Riley (18268511),Ramon Urias (18268738),Brian Goodwin (18268627),Robbie Grossman (18268631),Joey Gallo (18268556)
Zac Gallen (18268400),Alex Wood (18268401),Jake Rogers (18268695),Shohei Ohtani (18268424),Jonathan Schoop (18268445),Jose Ramirez (18268454),Ramon Urias (18268738),Brian Goodwin (18268627),Jace Peterson (18268615),Joey Gallo (18268556)
Julio Urias (18268397),Eduardo Rodriguez (18268409),Austin Hedges (18268797),Alex Kirilloff (18268554),Jace Peterson (18268615),Rafael Devers (18268469),Bo Bichette (18268442),Kyle Schwarber (18268437),Brian Goodwin (18268627),Joey Gallo (18268556)
Max Scherzer (18268394),Jordan Montgomery (18268410),Yermin Mercedes (18268588),Shohei Ohtani (18268424),Jace Peterson (18268615),Abraham Toro (18268689),Ramon Urias (18268738),Hunter Renfroe (18268610),Brian Goodwin (18268627),Joey Gallo (18268556)
Julio Urias (18268397),Max Scherzer (18268394),Jake Rogers (18268695),Shohei Ohtani (18268424),Jace Peterson (18268615),Luis Arraez (18268564),Nicky Lopez (18268746),Adolis Garcia (18268532),Joey Gallo (18268556),Brian Goodwin (18268627)
Eduardo Rodriguez (18268409),Julio Urias (18268397),Jake Rogers (18268695),Shohei Ohtani (18268424),Jace Peterson (18268615),Eduardo Escobar (18268476),J.P. Crawford (18268629),Joey Gallo (18268556),Brian Goodwin (18268627),Mitch Haniger (18268503)
Max Scherzer (18268394),Julio Urias (18268397),Austin Hedges (18268797),Shohei Ohtani (18268424),Jace Peterson (18268615),Jeimer Candelario (18268597),Zack Short (18268802),Joey Gallo (18268556),Brian Goodwin (18268627),Yordan Alvarez (18268452)
Alex Wood (18268401),Max Scherzer (18268394),Jake Rogers (18268695),Shohei Ohtani (18268424),Jace Peterson (18268615),Jeimer Candelario (18268597),Ramon Urias (18268738),Adolis Garcia (18268532),Joey Gallo (18268556),Brian Goodwin (18268627)
